tig00000001_pilon	NZ_CP038996.1	99.888	13358	9	2	2242954	2256311	2177921	2164570	0.0	24580
tig00000001_pilon	NZ_CP038996.1	99.864	13262	16	2	1843630	1856890	449784	463044	0.0	24389
tig00000001_pilon	NZ_CP038996.1	99.707	13300	37	2	1247541	1260838	2618875	2632174	0.0	24343
tig00000001_pilon	NZ_CP038996.1	98.884	13622	141	8	139717	153332	1583072	1569456	0.0	24303
tig00000001_pilon	NZ_CP038996.1	98.658	13415	174	6	2566984	2580395	1821990	1808579	0.0	23771
tig00000001_pilon	NZ_CP038996.1	99.844	12782	8	5	1805119	1817896	404198	416971	0.0	23483
tig00000001_pilon	NZ_CP038996.1	99.921	12732	10	0	948137	960868	2214055	2226786	0.0	23457
tig00000001_pilon	NZ_CP038996.1	99.702	12426	37	0	846040	858465	867743	855318	0.0	22742
tig00000001_pilon	NZ_CP038996.1	97.301	12968	312	26	2179384	2192340	783414	796354	0.0	21974
tig00000001_pilon	NZ_CP038996.1	99.298	12116	84	1	1856883	1868997	464369	476484	0.0	21902
tig00000001_pilon	NZ_CP038996.1	96.910	12944	370	20	2179406	2192340	2304309	2291387	0.0	21660
tig00000001_pilon	NZ_CP038996.1	99.543	11806	50	3	2442167	2453970	1943770	1931967	0.0	21499
tig00000001_pilon	NZ_CP038996.1	99.667	11700	34	4	1121132	1132828	2493466	2505163	0.0	21385
tig00000001_pilon	NZ_CP038996.1	99.991	11452	1	0	2340739	2352190	2075925	2064474	0.0	21143
tig00000001_pilon	NZ_CP038996.1	99.912	11387	7	1	801684	813070	910420	899037	0.0	20969
tig00000001_pilon	NZ_CP038996.1	99.555	11466	48	3	2543585	2555049	1843764	1832301	0.0	20888
tig00000001_pilon	NZ_CP038996.1	98.363	11486	178	7	2453959	2465442	1931856	1920379	0.0	20160
tig00000001_pilon	NZ_CP038996.1	99.271	10704	72	4	1794369	1805067	393501	404203	0.0	19330
tig00000001_pilon	NZ_CP038996.1	99.932	10362	7	0	308709	319070	1414721	1404360	0.0	19097
tig00000001_pilon	NZ_CP038996.1	99.254	10315	73	4	1640942	1651253	224004	234317	0.0	18619
tig00000001_pilon	NZ_CP038996.1	98.574	9818	127	11	2409802	2419610	1963286	1953473	0.0	17343
tig00000001_pilon	NZ_CP038996.1	99.861	9362	12	1	6451	15812	1677068	1667708	0.0	17215
tig00000001_pilon	NZ_CP038996.1	99.925	9328	5	1	1077386	1086713	2446386	2455711	0.0	17186
tig00000001_pilon	NZ_CP038996.1	99.957	9279	4	0	722957	732235	997153	987875	0.0	17114
tig00000001_pilon	NZ_CP038996.1	99.731	9308	24	1	1504716	1514023	92316	101622	0.0	17049
tig00000001_pilon	NZ_CP038996.1	99.856	9027	11	2	2647820	2656846	1743597	1734573	0.0	16596
tig00000001_pilon	NZ_CP038996.1	98.754	9233	106	2	1737218	1746441	337695	346927	0.0	16404
tig00000001_pilon	NZ_CP038996.1	95.324	10201	456	20	2617040	2627233	1775415	1765229	0.0	16175
tig00000001_pilon	NZ_CP038996.1	98.212	9172	152	9	2556668	2565832	1832302	1823136	0.0	16018
tig00000001_pilon	NZ_CP038996.1	99.914	8167	7	0	1160842	1169008	2533455	2541621	0.0	15043
tig00000001_pilon	NZ_CP038996.1	99.900	7968	8	0	1086668	1094635	2455790	2463757	0.0	14670
tig00000001_pilon	NZ_CP038996.1	99.381	7922	48	1	1618707	1626627	208279	216200	0.0	14356
tig00000001_pilon	NZ_CP038996.1	99.268	7517	52	3	2198445	2205959	2001108	1993593	0.0	13573
tig00000001_pilon	NZ_CP038996.1	99.539	7379	27	4	1585655	1593032	173339	180711	0.0	13431
tig00000001_pilon	NZ_CP038996.1	99.986	7161	1	0	605373	612533	1117630	1110470	0.0	13219
tig00000001_pilon	NZ_CP038996.1	99.331	7174	27	3	2740942	2748095	1704872	1697700	0.0	12962
tig00000001_pilon	NZ_CP038996.1	98.274	7009	121	0	860810	867818	855456	848448	0.0	12273
tig00000001_pilon	NZ_CP038996.1	98.906	6855	53	5	2633575	2640410	1757736	1750885	0.0	12224
tig00000001_pilon	NZ_CP038996.1	99.684	6641	19	2	2179404	2186043	2018528	2011889	0.0	12146
tig00000001_pilon	NZ_CP038996.1	99.894	6592	6	1	1817893	1824483	418032	424623	0.0	12133
tig00000001_pilon	NZ_CP038996.1	99.909	6570	6	0	1277574	1284143	2659394	2665963	0.0	12100
tig00000001_pilon	NZ_CP038996.1	99.013	6684	59	5	132301	138980	1589916	1583236	0.0	11971
tig00000001_pilon	NZ_CP038996.1	98.573	6728	89	6	904599	911323	1993583	2000306	0.0	11886
tig00000001_pilon	NZ_CP038996.1	97.827	6397	133	3	1943865	1950260	543199	549590	0.0	11038
tig00000001_pilon	NZ_CP038996.1	99.382	5985	37	0	2627226	2633210	1763714	1757730	0.0	10848
tig00000001_pilon	NZ_CP038996.1	98.443	6036	94	0	2610764	2616799	1782639	1776604	0.0	10626
tig00000001_pilon	NZ_CP038996.1	98.936	5920	61	2	1731304	1737221	330712	336631	0.0	10582
tig00000001_pilon	NZ_CP038996.1	98.595	5838	82	0	125404	131241	1601543	1595706	0.0	10327
tig00000001_pilon	NZ_CP038996.1	96.253	6272	202	21	2186078	2192340	2011896	2005649	0.0	10250
tig00000001_pilon	NZ_CP038996.1	98.062	5778	110	2	2642051	2647827	1750888	1745112	0.0	10048
tig00000001_pilon	NZ_CP038996.1	99.871	5439	6	1	1020	6458	1685531	1680094	0.0	10004
tig00000001_pilon	NZ_CP038996.1	99.725	5458	12	3	1393548	1399004	2054210	2059665	0.0	9993
tig00000001_pilon	NZ_CP038996.1	99.725	5457	12	3	2355216	2360670	2778275	2772820	0.0	9991
tig00000001_pilon	NZ_CP038996.1	99.743	5449	12	2	1819002	1824449	2778276	2772829	0.0	9984
tig00000001_pilon	NZ_CP038996.1	99.652	5464	15	4	1819032	1824493	2440584	2435123	0.0	9982
tig00000001_pilon	NZ_CP038996.1	99.706	5451	12	4	1393557	1399005	424589	419141	0.0	9974
tig00000001_pilon	NZ_CP038996.1	99.634	5466	11	9	2355200	2360661	2440627	2435167	0.0	9974
tig00000001_pilon	NZ_CP038996.1	99.597	5462	19	3	1818990	1824449	2059679	2054219	0.0	9961
tig00000001_pilon	NZ_CP038996.1	99.561	5463	19	5	2355202	2360661	419129	424589	0.0	9950
tig00000001_pilon	NZ_CP038996.1	99.797	5420	7	4	1393557	1398974	2435167	2440584	0.0	9945
tig00000001_pilon	NZ_CP038996.1	99.797	5418	10	1	1067107	1072523	2054219	2059636	0.0	9943
tig00000001_pilon	NZ_CP038996.1	99.542	5454	21	4	1067073	1072523	424623	419171	0.0	9930
tig00000001_pilon	NZ_CP038996.1	99.705	5418	14	2	1067107	1072523	2772829	2778245	0.0	9915
tig00000001_pilon	NZ_CP038996.1	94.014	6498	383	5	2695885	2702377	2667150	2673646	0.0	9840
tig00000001_pilon	NZ_CP038996.1	99.829	5277	9	0	1163197	1168473	934397	929121	0.0	9696
tig00000001_pilon	NZ_CP038996.1	99.811	5278	9	1	776195	781472	2535810	2541086	0.0	9690
tig00000001_pilon	NZ_CP038996.1	96.907	5593	136	31	2200381	2205957	802192	807763	0.0	9335
tig00000001_pilon	NZ_CP038996.1	99.841	5028	8	0	2756321	2761348	1692378	1687351	0.0	9241
tig00000001_pilon	NZ_CP038996.1	99.679	4987	15	1	1260830	1265815	2632247	2637233	0.0	9119
tig00000001_pilon	NZ_CP038996.1	99.893	4675	4	1	1072594	1077268	2441723	2446396	0.0	8604
tig00000001_pilon	NZ_CP038996.1	99.976	4255	1	0	1010716	1014970	2377266	2381520	0.0	7853
tig00000001_pilon	NZ_CP038996.1	95.601	4888	201	7	2434863	2439747	1953410	1948534	0.0	7823
tig00000001_pilon	NZ_CP038996.1	99.711	4152	7	3	2748060	2752207	1697774	1693624	0.0	7596
tig00000001_pilon	NZ_CP038996.1	99.683	4102	1	3	1392851	1396952	2535125	2539214	0.0	7492
tig00000001_pilon	NZ_CP038996.1	99.537	4102	7	3	1162512	1166601	2772123	2776224	0.0	7459
tig00000001_pilon	NZ_CP038996.1	99.876	4045	5	0	2659742	2663786	1730680	1726636	0.0	7443
tig00000001_pilon	NZ_CP038996.1	99.403	4020	24	0	1651243	1655262	235781	239800	0.0	7291
tig00000001_pilon	NZ_CP038996.1	99.442	3944	22	0	1655258	1659201	239893	243836	0.0	7162
tig00000001_pilon	NZ_CP038996.1	96.392	4240	140	5	1705308	1709536	266299	270536	0.0	6970
tig00000001_pilon	NZ_CP038996.1	99.573	3751	13	2	26557	30307	1661698	1657951	0.0	6835
tig00000001_pilon	NZ_CP038996.1	99.168	3724	31	0	2193852	2197575	2005659	2001936	0.0	6706
tig00000001_pilon	NZ_CP038996.1	88.390	5547	630	11	2687361	2692899	2660423	2665963	0.0	6663
tig00000001_pilon	NZ_CP038996.1	98.745	3745	47	0	2193852	2197596	796344	800088	0.0	6656
tig00000001_pilon	NZ_CP038996.1	100.000	3480	0	0	2357266	2360745	930993	934472	0.0	6427
tig00000001_pilon	NZ_CP038996.1	99.799	3480	7	0	776120	779599	2054135	2057614	0.0	6388
tig00000001_pilon	NZ_CP038996.1	99.941	3405	2	0	1393548	1396952	934397	930993	0.0	6277
tig00000001_pilon	NZ_CP038996.1	99.941	3405	2	0	2357266	2360670	2539214	2535810	0.0	6277
tig00000001_pilon	NZ_CP038996.1	99.971	3396	1	0	1067107	1070502	934388	930993	0.0	6266
tig00000001_pilon	NZ_CP038996.1	99.971	3396	1	0	1821054	1824449	930993	934388	0.0	6266
tig00000001_pilon	NZ_CP038996.1	99.971	3396	1	0	1821054	1824449	2539214	2535819	0.0	6266
tig00000001_pilon	NZ_CP038996.1	99.971	3396	1	0	1067107	1070502	2535819	2539214	0.0	6266
tig00000001_pilon	NZ_CP038996.1	99.765	3405	8	0	1163197	1166601	2054210	2057614	0.0	6244
tig00000001_pilon	NZ_CP038996.1	99.823	3396	6	0	1163206	1166601	2435167	2438562	0.0	6239
tig00000001_pilon	NZ_CP038996.1	99.736	3405	9	0	776195	779599	2772820	2776224	0.0	6239
tig00000001_pilon	NZ_CP038996.1	99.794	3396	7	0	776204	779599	2435167	2438562	0.0	6233
tig00000001_pilon	NZ_CP038996.1	99.764	3396	8	0	1163206	1166601	424589	421194	0.0	6228
tig00000001_pilon	NZ_CP038996.1	99.735	3396	9	0	776204	779599	424589	421194	0.0	6222
tig00000001_pilon	NZ_CP038996.1	96.539	3756	127	3	2193852	2197606	2291397	2287644	0.0	6213
tig00000001_pilon	NZ_CP038996.1	99.259	3374	25	0	1274207	1277580	2655827	2659200	0.0	6093
tig00000001_pilon	NZ_CP038996.1	97.541	3578	56	12	1869249	1872798	476367	479940	0.0	6091
tig00000001_pilon	NZ_CP038996.1	99.876	3234	4	0	21451	24684	1667259	1664026	0.0	5951
tig00000001_pilon	NZ_CP038996.1	97.570	3333	77	3	1268517	1271849	2643895	2647223	0.0	5703
tig00000001_pilon	NZ_CP038996.1	99.472	3028	16	0	1628306	1631333	216196	219223	0.0	5504
tig00000001_pilon	NZ_CP038996.1	99.932	2952	2	0	2667351	2670302	1724969	1722018	0.0	5441
tig00000001_pilon	NZ_CP038996.1	99.580	2859	12	0	1540625	1543483	123292	126150	0.0	5214
tig00000001_pilon	NZ_CP038996.1	100.000	2716	0	0	612522	615237	1108969	1106254	0.0	5016
tig00000001_pilon	NZ_CP038996.1	99.962	2639	1	0	797526	800164	914589	911951	0.0	4868
tig00000001_pilon	NZ_CP038996.1	99.959	2460	1	0	1824460	1826919	426141	428600	0.0	4538
tig00000001_pilon	NZ_CP038996.1	99.788	2363	5	0	858448	860810	840531	838169	0.0	4337
tig00000001_pilon	NZ_CP038996.1	99.872	2345	3	0	2734209	2736553	838169	840513	0.0	4314
tig00000001_pilon	NZ_CP038996.1	98.432	2423	35	1	1265998	1268420	2641500	2643919	0.0	4261
tig00000001_pilon	NZ_CP038996.1	98.900	2364	24	2	123047	125408	1603945	1601582	0.0	4220
tig00000001_pilon	NZ_CP038996.1	95.755	2591	101	6	1710604	1713192	311636	314219	0.0	4167
tig00000001_pilon	NZ_CP038996.1	96.660	2455	82	0	1940360	1942814	539722	542176	0.0	4080
tig00000001_pilon	NZ_CP038996.1	98.692	2141	28	0	2517023	2519163	1870303	1868163	0.0	3799
tig00000001_pilon	NZ_CP038996.1	99.611	2054	7	1	1166704	1168757	2057620	2059672	0.0	3747
tig00000001_pilon	NZ_CP038996.1	99.562	2054	7	2	2355209	2357260	2541370	2539317	0.0	3742
tig00000001_pilon	NZ_CP038996.1	98.620	2101	24	5	1166704	1168804	2776230	2778325	0.0	3714
tig00000001_pilon	NZ_CP038996.1	98.573	2102	24	6	1396958	1399054	2539317	2541417	0.0	3711
tig00000001_pilon	NZ_CP038996.1	99.604	2018	6	2	1166704	1168720	2438568	2440584	0.0	3681
tig00000001_pilon	NZ_CP038996.1	99.603	2017	7	1	1070508	1072523	2539317	2541333	0.0	3679
tig00000001_pilon	NZ_CP038996.1	100.000	1987	0	0	305208	307194	1416700	1414714	0.0	3670
tig00000001_pilon	NZ_CP038996.1	98.649	2073	23	5	1166704	1168773	421188	419118	0.0	3668
tig00000001_pilon	NZ_CP038996.1	98.695	2069	23	4	1818982	1821048	2541383	2539317	0.0	3668
tig00000001_pilon	NZ_CP038996.1	90.274	2704	261	2	2705280	2707982	2673719	2676421	0.0	3535
tig00000001_pilon	NZ_CP038996.1	96.219	2116	76	4	64565	66679	1736685	1734573	0.0	3461
tig00000001_pilon	NZ_CP038996.1	99.834	1807	1	2	750178	751984	2062677	2064481	0.0	3319
tig00000001_pilon	NZ_CP038996.1	99.834	1805	3	0	2660932	2662736	2689292	2687488	0.0	3317
tig00000001_pilon	NZ_CP038996.1	99.944	1798	1	0	2660935	2662732	958608	960405	0.0	3315
tig00000001_pilon	NZ_CP038996.1	99.944	1798	1	0	750187	751984	1727690	1729487	0.0	3315
tig00000001_pilon	NZ_CP038996.1	99.944	1797	1	0	2322358	2324154	281375	283171	0.0	3314
tig00000001_pilon	NZ_CP038996.1	99.560	1819	7	1	750178	751996	428584	430401	0.0	3314
tig00000001_pilon	NZ_CP038996.1	99.834	1802	3	0	750183	751984	2687488	2689289	0.0	3312
tig00000001_pilon	NZ_CP038996.1	99.944	1795	1	0	750187	751981	283168	281374	0.0	3310
tig00000001_pilon	NZ_CP038996.1	99.944	1795	1	0	2660938	2662732	281374	283168	0.0	3310
tig00000001_pilon	NZ_CP038996.1	99.889	1798	2	0	2322357	2324154	1458184	1456387	0.0	3310
tig00000001_pilon	NZ_CP038996.1	99.889	1799	1	1	2660934	2662732	2064482	2062685	0.0	3310
tig00000001_pilon	NZ_CP038996.1	99.889	1797	2	0	267137	268933	281375	283171	0.0	3308
tig00000001_pilon	NZ_CP038996.1	99.944	1794	1	0	2322358	2324151	958612	960405	0.0	3308
tig00000001_pilon	NZ_CP038996.1	99.944	1794	1	0	2322358	2324151	1729483	1727690	0.0	3308
tig00000001_pilon	NZ_CP038996.1	99.944	1793	1	0	2322359	2324151	2064477	2062685	0.0	3306
tig00000001_pilon	NZ_CP038996.1	99.778	1802	2	2	2660941	2662741	430384	428584	0.0	3304
tig00000001_pilon	NZ_CP038996.1	99.944	1792	1	0	2322360	2324151	430384	428593	0.0	3304
tig00000001_pilon	NZ_CP038996.1	99.833	1798	3	0	2322359	2324156	1808582	1806785	0.0	3304
tig00000001_pilon	NZ_CP038996.1	99.889	1796	1	1	2660940	2662735	1808582	1806788	0.0	3304
tig00000001_pilon	NZ_CP038996.1	99.944	1792	1	0	750188	751979	1806791	1808582	0.0	3304
tig00000001_pilon	NZ_CP038996.1	99.889	1794	2	0	267137	268930	958612	960405	0.0	3302
tig00000001_pilon	NZ_CP038996.1	99.889	1794	2	0	2660939	2662732	1458183	1456390	0.0	3302
tig00000001_pilon	NZ_CP038996.1	99.889	1794	2	0	750187	751980	1456390	1458183	0.0	3302
tig00000001_pilon	NZ_CP038996.1	99.889	1794	2	0	267137	268930	1729483	1727690	0.0	3302
tig00000001_pilon	NZ_CP038996.1	99.889	1794	2	0	2322358	2324151	2689285	2687492	0.0	3302
tig00000001_pilon	NZ_CP038996.1	99.888	1793	2	0	267138	268930	2064477	2062685	0.0	3301
tig00000001_pilon	NZ_CP038996.1	99.833	1796	2	1	267139	268934	430384	428590	0.0	3299
tig00000001_pilon	NZ_CP038996.1	99.888	1792	2	0	267138	268929	1808582	1806791	0.0	3299
tig00000001_pilon	NZ_CP038996.1	99.722	1801	5	0	267137	268937	2689285	2687485	0.0	3299
tig00000001_pilon	NZ_CP038996.1	99.944	1771	0	1	779702	781472	2057620	2059389	0.0	3264
tig00000001_pilon	NZ_CP038996.1	99.944	1771	0	1	779702	781472	2438568	2440337	0.0	3264
tig00000001_pilon	NZ_CP038996.1	99.944	1771	0	1	779702	781472	2776230	2777999	0.0	3264
tig00000001_pilon	NZ_CP038996.1	99.887	1771	1	1	1396958	1398728	930890	929121	0.0	3258
tig00000001_pilon	NZ_CP038996.1	99.887	1770	1	1	2355492	2357260	929121	930890	0.0	3256
tig00000001_pilon	NZ_CP038996.1	99.831	1772	1	2	779702	781472	421188	419418	0.0	3254
tig00000001_pilon	NZ_CP038996.1	99.831	1770	3	0	1070508	1072277	930890	929121	0.0	3253
tig00000001_pilon	NZ_CP038996.1	99.774	1771	3	1	1819278	1821048	929121	930890	0.0	3247
tig00000001_pilon	NZ_CP038996.1	99.138	1740	14	1	1537860	1539598	121561	123300	0.0	3129
tig00000001_pilon	NZ_CP038996.1	99.823	1693	1	2	1626615	1628307	1948544	1946854	0.0	3109
tig00000001_pilon	NZ_CP038996.1	99.823	1692	1	2	1626619	1628310	2331390	2329701	0.0	3107
tig00000001_pilon	NZ_CP038996.1	100.000	1678	0	0	1626628	1628305	2493465	2491788	0.0	3099
tig00000001_pilon	NZ_CP038996.1	99.940	1679	1	0	1768303	1769981	2331382	2329704	0.0	3096
tig00000001_pilon	NZ_CP038996.1	99.822	1685	2	1	1680267	1681951	1948533	1946850	0.0	3094
tig00000001_pilon	NZ_CP038996.1	99.940	1678	1	0	1768303	1769980	1948533	1946856	0.0	3094
tig00000001_pilon	NZ_CP038996.1	99.940	1678	1	0	1680267	1681944	2331382	2329705	0.0	3094
tig00000001_pilon	NZ_CP038996.1	99.881	1681	2	0	1768303	1769983	2493465	2491785	0.0	3094
tig00000001_pilon	NZ_CP038996.1	99.940	1678	1	0	1680267	1681944	2493465	2491788	0.0	3094
tig00000001_pilon	NZ_CP038996.1	99.822	1683	2	1	1675554	1677236	1946852	1948533	0.0	3090
tig00000001_pilon	NZ_CP038996.1	99.763	1686	3	1	1675551	1677236	2329698	2331382	0.0	3090
tig00000001_pilon	NZ_CP038996.1	99.881	1678	2	0	1675559	1677236	2491788	2493465	0.0	3088
tig00000001_pilon	NZ_CP038996.1	99.940	1668	1	0	2320695	2322362	2095708	2094041	0.0	3075
tig00000001_pilon	NZ_CP038996.1	94.859	1984	74	26	1769981	1771952	367716	369683	0.0	3073
tig00000001_pilon	NZ_CP038996.1	96.727	1833	55	5	32946	34775	771470	773300	0.0	3048
tig00000001_pilon	NZ_CP038996.1	99.870	1533	1	1	2542063	2543594	393508	391976	0.0	2819
tig00000001_pilon	NZ_CP038996.1	99.869	1530	0	2	813062	814590	1214486	1212958	0.0	2813
tig00000001_pilon	NZ_CP038996.1	99.869	1529	2	0	459373	460901	1745119	1743591	0.0	2813
tig00000001_pilon	NZ_CP038996.1	99.869	1530	1	1	813062	814590	1888519	1890048	0.0	2813
tig00000001_pilon	NZ_CP038996.1	99.869	1530	0	2	511600	513128	1888521	1890049	0.0	2813
tig00000001_pilon	NZ_CP038996.1	99.869	1528	2	0	813063	814590	1963279	1964806	0.0	2811
tig00000001_pilon	NZ_CP038996.1	99.869	1528	2	0	511600	513127	1963280	1964807	0.0	2811
tig00000001_pilon	NZ_CP038996.1	99.869	1528	2	0	1157933	1159460	2531931	2533458	0.0	2811
tig00000001_pilon	NZ_CP038996.1	99.739	1533	2	2	241428	242960	393513	391983	0.0	2808
tig00000001_pilon	NZ_CP038996.1	99.610	1540	2	1	69875	71414	548740	547205	0.0	2808
tig00000001_pilon	NZ_CP038996.1	99.739	1533	2	2	2752197	2753728	1434073	1432542	0.0	2808
tig00000001_pilon	NZ_CP038996.1	99.804	1529	1	2	1157937	1159464	391982	393509	0.0	2806
tig00000001_pilon	NZ_CP038996.1	99.804	1529	1	2	307186	308713	585153	586680	0.0	2806
tig00000001_pilon	NZ_CP038996.1	99.804	1529	2	1	511597	513124	586685	585157	0.0	2806
tig00000001_pilon	NZ_CP038996.1	99.804	1529	1	2	2192331	2193858	1662505	1664032	0.0	2806
tig00000001_pilon	NZ_CP038996.1	99.804	1529	1	2	796004	797531	1743591	1745118	0.0	2806
tig00000001_pilon	NZ_CP038996.1	100.000	1519	0	0	2752205	2753723	1890045	1888527	0.0	2806
tig00000001_pilon	NZ_CP038996.1	99.804	1529	1	2	2752202	2753729	2465278	2463751	0.0	2806
tig00000001_pilon	NZ_CP038996.1	100.000	1518	0	0	459381	460898	910437	911954	0.0	2804
tig00000001_pilon	NZ_CP038996.1	99.934	1521	1	0	693668	695188	1214485	1212965	0.0	2804
tig00000001_pilon	NZ_CP038996.1	99.804	1528	2	1	307194	308720	1532825	1531298	0.0	2804
tig00000001_pilon	NZ_CP038996.1	100.000	1518	0	0	2192339	2193856	1532824	1531307	0.0	2804
tig00000001_pilon	NZ_CP038996.1	100.000	1518	0	0	1157943	1159460	1763715	1765232	0.0	2804
tig00000001_pilon	NZ_CP038996.1	99.934	1522	0	1	693668	695188	1963279	1964800	0.0	2804
tig00000001_pilon	NZ_CP038996.1	100.000	1518	0	0	2752205	2753722	1964803	1963286	0.0	2804
tig00000001_pilon	NZ_CP038996.1	99.105	1564	7	1	2640494	2642050	2077489	2075926	0.0	2804
tig00000001_pilon	NZ_CP038996.1	100.000	1518	0	0	511607	513124	2463758	2465275	0.0	2804
tig00000001_pilon	NZ_CP038996.1	100.000	1517	0	0	2640537	2642053	393500	391984	0.0	2802
tig00000001_pilon	NZ_CP038996.1	99.934	1521	0	1	2752204	2753723	585156	586676	0.0	2802
